pic_name,Name,R.A.,Decl.,epoch,rms,V_peak,V_peak_err,FWHM,FWHM_err,T_peak,Area,Area_err,6.7GHz_CH3OH_maser?,RRLs?,distance_bayesian,distance_bayesian_err,d_kin
J205149.80,G82.481-1.871,20 51 49.81,41 27 07.9,20160729,0.035938505,4.519251366,0.018803251,1.51568002,0.044278715,-0.866596367,-1.39815912,0.035372765,,,1.54,0.2,
J204334.27,G82.525+0.133,20 43 34.28,42 44 43.3,20160729,0.036792301,9.793996428,0.057158016,2.653731012,0.134598188,-0.362900586,-1.025124892,0.045027929,,,1.9,0.45,
J204312.98,G82.550+0.236,20 43 12.99,42 49 44.7,20160729,0.043641813,10.55727859,0.048799488,1.918940526,0.11491516,-0.344546218,-0.703786954,0.036499444,,,1.92,0.45,
J204328.47,G82.583+0.202,20 43 28.47,42 50 02.1,20160729,0.036009114,10.98979205,0.056178674,2.553668841,0.13229199,-0.342218812,-0.930252117,0.041735423,,,1.92,0.45,
J204345.24,G82.584+0.137,20 43 45.24,42 47 40.5,20160729,0.037782848,10.51627811,0.041822798,2.538588606,0.098486147,-0.425465737,-1.14971217,0.038627596,,,1.91,0.45,
J204355.32,G82.614+0.122,20 43 55.32,42 48 32.0,20160729,0.042405851,10.77550774,0.046857377,2.561570397,0.110341795,-0.424773956,-1.158234207,0.043207605,,,1.91,0.45,
J203856.10,G82.624+1.281,20 38 56.11,43 31 40.3,20160729,0.038150679,1.537921841,0.150905974,3.236131273,0.355359966,-0.140569029,-0.484225869,0.046051592,,,1.52,0.12,2.538665993
J203949.63,G82.759+1.180,20 39 49.64,43 34 25.2,20160729,0.036795236,3.033493033,0.083082917,2.641020898,0.195647274,-0.225585493,-0.634183904,0.040685374,,,1.51,0.13,2.169415903
J205348.89,G82.924-1.986,20 53 48.89,41 43 08.6,20160729,0.039734524,3.147897213,0.036098777,1.997995067,0.085006974,-0.527782968,-1.122488739,0.041359284,,,1.54,0.18,2.094206734
J205348.90,G82.962-1.954,20 53 48.89,41 46 08.1,20160817,0.034328446,3.006612123,0.028390501,1.779958591,0.06685519,-0.618596327,-1.172058924,0.038124101,,,1.54,0.18,2.121378831
J205450.71,G83.256-1.958,20 54 50.71,41 59 28.3,20160817,0.036236946,1.892615553,0.028750509,2.044614773,0.067702952,-0.567665414,-1.235481195,0.035429268,,,1.53,0.16,2.312493673
J205528.58,G83.378-2.008,20 55 28.60,42 03 05.3,20160605,0.042606026,2.050463517,0.036770484,2.064568564,0.086588739,-0.47082797,-1.03472222,0.037582221,,,1.53,0.17,2.247976121
J204746.20,G83.760+0.140,20 47 46.20,43 42 54.3,20160817,0.038561352,0.459777573,0.073925082,2.139425413,0.174082006,-0.210302099,-0.478931021,0.033749732,,,1.51,0.11,2.488241423
J204738.69,G83.764+0.172,20 47 38.69,43 44 19.6,20160817,0.03698929,0.126443264,0.043505102,1.453321501,0.102447711,-0.280964299,-0.434655369,0.026534891,,,1.51,0.11,2.549091717
J204859.76,G83.993+0.044,20 48 59.77,43 50 09.6,20160817,0.029312316,0.651749326,0.045457361,1.758337098,0.107044976,-0.278402693,-0.521084052,0.027472855,,,1.51,0.11,2.400314651
J204558.22,G84.397+1.065,20 45 58.23,44 47 27.9,20160817,0.035143483,-6.86127396,0.072774359,2.843983901,0.171372232,-0.263155534,-0.79665787,0.041574394,,,1.51,0.1,3.451643603
J204959.40,G84.441+0.180,20 49 59.40,44 16 08.6,20160817,0.042098593,-0.535606223,0.140335212,2.828190818,0.361152293,-0.17653208,-0.531452626,0.056073773,,,1.5,0.1,2.524554018
J204959.40,G84.441+0.180,20 49 59.40,44 16 08.6,20160817,0.042098593,2.391953363,0.252601039,1.61364854,0.579016554,-0.072343039,-0.124261877,0.046869862,,,1.47,0.14,1.909844463
J205032.26,G84.619+0.199,20 50 32.27,44 25 07.7,20160820,0.030950263,-2.787283423,0.071570422,1.077660617,0.17891612,-0.187657644,-0.215268499,0.064668797,,,1.51,0.1,2.854155919
J205032.26,G84.619+0.199,20 50 32.27,44 25 07.7,20160820,0.030950263,-1.185758831,0.075444154,2.213718009,0.152825651,-0.437644059,-1.031277508,0.071979538,,,1.51,0.1,2.600089849
J205618.80,G84.638-1.140,20 56 18.81,43 34 25.1,20160820,0.032101471,1.368110811,0.195113385,5.645488589,0.495979125,-0.135895192,-0.816653514,0.059141722,,H,1.5,0.16,2.109937783
J205618.80,G84.638-1.140,20 56 18.81,43 34 25.1,20160820,0.032101471,6.59564253,0.0608445,1.166444927,0.149262271,-0.192350253,-0.238830182,0.029064221,,H,1.35,0.12,
J205608.32,G84.649-1.089,20 56 08.33,43 36 54.5,20160820,0.042234883,5.378098521,0.169877628,2.955484854,0.400035243,-0.127165526,-0.4000648,0.046899528,,H,1.4,0.15,
J204952.10,G84.655+0.383,20 49 52.10,44 33 49.0,20160820,0.041698009,-1.477783518,0.116026585,4.082896352,0.273224461,-0.21659312,-0.941337201,0.0545534,,,1.51,0.1,2.641320633
J205617.01,G84.691-1.088,20 56 17.02,43 38 52.0,20160820,0.032456335,0.002072736,0.090414027,2.69693596,0.215795982,-0.21116282,-0.606206092,0.041661127,,,1.51,0.14,2.375259794
J205617.01,G84.691-1.088,20 56 17.02,43 38 52.0,20160820,0.032456335,5.747250444,0.097613789,3.140953661,0.233554077,-0.210841416,-0.704935956,0.044930787,,,1.38,0.14,
J205710.51,G84.708-1.285,20 57 10.52,43 31 56.9,20160821,0.04894435,0.924495154,0.027287841,1.803181926,0.079319346,-0.819064396,-1.572134881,0.108014816,,H,1.5,0.15,2.18972417
J205710.51,G84.708-1.285,20 57 10.52,43 31 56.9,20160821,0.04894435,4.189583453,0.283607655,4.640998239,0.638130849,-0.21169848,-1.045830622,0.13188652,,H,1.43,0.17,1.14158427
J204439.49,G84.714+1.613,20 44 39.50,45 22 50.8,20160821,0.040060528,-81.79017606,0.111106905,2.17815742,0.261639357,-0.163714904,-0.379585569,0.039487642,,,8.52,0.58,10.802877
J205521.89,G84.716-0.848,20 55 21.90,43 49 20.4,20160821,0.070226647,-3.711850316,0.195153667,5.13286569,0.467808428,-0.238741435,-1.304427396,0.101758704,,H,1.51,0.1,2.971271311
J205521.89,G84.716-0.848,20 55 21.90,43 49 20.4,20160821,0.070226647,3.651617311,0.053552736,2.367111462,0.126870683,-0.593302971,-1.494952664,0.069407441,,H,1.45,0.17,
J205704.11,G84.722-1.248,20 57 04.12,43 34 04.2,20160820,0.032377195,1.137654407,0.02331814,2.210576849,0.063445414,-1.022268342,-2.405485476,0.135742534,,H,1.5,0.15,2.141567549
J205704.11,G84.722-1.248,20 57 04.12,43 34 04.2,20160820,0.032377195,4.280335743,0.265448475,4.627176235,0.504419507,-0.260819977,-1.284662664,0.15017115,,H,1.43,0.17,1.061121965
J205636.88,G84.724-1.138,20 56 36.89,43 38 26.9,20160821,0.041945457,0.311043884,0.022728525,2.858573192,0.053609968,-1.214435313,-3.695352855,0.059952804,,H,1.51,0.14,2.309441795
J205636.88,G84.724-1.138,20 56 36.89,43 38 26.9,20160821,0.041945457,6.205996451,0.07592782,2.299728552,0.179048101,-0.326125122,-0.798349471,0.053778782,,H,1.36,0.13,
J205703.98,G84.769-1.207,20 57 03.98,43 37 46.5,20160820,0.03629281,1.088104814,0.019720108,2.620589953,0.044358421,-1.303142717,-3.635157758,0.061941802,,,1.5,0.15,2.142081648
J205703.98,G84.769-1.207,20 57 03.98,43 37 46.5,20160820,0.03629281,5.101003992,0.131707383,3.521437233,0.325489866,-0.226856831,-0.850362347,0.067639039,,,1.4,0.16,
J205624.16,G84.773-1.046,20 56 24.17,43 44 16.3,20160820,0.041697167,0.501920376,0.142301431,2.07334962,0.290272826,-0.332367535,-0.733539234,0.10318703,,H,1.51,0.15,2.261786099
J205624.16,G84.773-1.046,20 56 24.17,43 44 16.3,20160820,0.041697167,2.079535418,0.111427904,1.059424278,0.304104184,-0.209815275,-0.236613344,0.110839519,,H,1.49,0.17,1.911825462
J205624.16,G84.773-1.046,20 56 24.17,43 44 16.3,20160820,0.041697167,3.78849203,0.117357135,1.65179416,0.287165236,-0.219358012,-0.385692895,0.057841765,,H,1.44,0.17,
J204942.77,G84.778+0.519,20 49 42.78,44 44 40.0,20160820,0.035953343,-2.324280331,0.045713835,1.461101995,0.107648931,-0.287532786,-0.447198271,0.028533213,,,1.51,0.1,2.752460098
J205658.56,G84.826-1.137,20 56 58.57,43 43 10.0,20160820,0.046977289,0.815394022,0.016377947,2.965623132,0.038567503,-1.698277084,-5.361134711,0.060379451,,H,1.5,0.15,2.187027828
J205713.13,G84.835-1.187,20 57 13.14,43 41 37.8,20160820,0.039019767,1.153927729,0.02512035,4.544507485,0.059154496,-1.13307978,-5.481248888,0.061789048,,H,1.5,0.16,2.113477488
J205648.92,G84.841-1.085,20 56 48.92,43 45 50.9,20160820,0.045165736,1.150038458,0.020570018,3.25415013,0.048439175,-1.274543914,-4.414937897,0.056912697,,H,1.5,0.16,2.113065545
J205525.00,G84.854-0.744,20 55 25.00,43 59 40.3,20160821,0.054592252,-35.58606549,0.145234066,2.217924984,0.342003505,-0.16109224,-0.380323958,0.050788592,,,5.18,0.46,6.253184972
J205525.00,G84.854-0.744,20 55 25.00,43 59 40.3,20160821,0.054592252,0.817556596,0.131963938,2.419677763,0.310754435,-0.185190321,-0.476988632,0.053049838,,H,1.5,0.15,2.180925238
J205423.20,G84.856-0.500,20 54 23.20,44 09 15.8,20160905,0.03742896,-43.61905196,0.117373729,2.357537958,0.276396766,-0.14659504,-0.367883391,0.037351864,,,5.1,0.48,6.983804509
J205423.20,G84.856-0.500,20 54 23.20,44 09 15.8,20160905,0.03742896,-4.822843217,0.195679016,3.551485058,0.466648854,-0.108248165,-0.409225552,0.046181987,,H,1.51,0.09,3.100233411
J205423.20,G84.856-0.500,20 54 23.20,44 09 15.8,20160905,0.03742896,0.828774783,0.214998699,2.040214318,0.509606222,-0.074863186,-0.162583441,0.035066459,,H,1.5,0.15,2.178072511
J205651.91,G84.870-1.073,20 56 51.92,43 47 39.5,20160905,0.043759704,1.56691841,0.025959856,3.052933428,0.061131401,-1.245356063,-4.047092063,0.070180978,,H,1.49,0.16,2.013572858
J204812.86,G84.929+0.984,20 48 12.86,45 09 17.2,20160905,0.012193361,11.06310258,0.074814565,1.889630343,0.176176598,-0.063789108,-0.128308549,0.010359764,,,1.32,0.08,
J205710.32,G84.929-1.095,20 57 10.33,43 49 25.9,20160905,0.046094462,1.430477215,0.054147338,1.772677973,0.109823887,-0.637176312,-1.202324454,0.085831784,,H,1.5,0.16,2.031942815
J205710.32,G84.929-1.095,20 57 10.33,43 49 25.9,20160905,0.046094462,3.814752256,0.081772996,2.225545032,0.180758083,-0.488658025,-1.157640287,0.090070721,,H,1.44,0.17,
J205729.82,G84.941-1.162,20 57 29.82,43 47 21.5,20160905,0.043111619,2.324570519,0.047552463,5.192869498,0.111978612,-0.952294105,-5.263937384,0.098301753,,H,1.48,0.17,1.80893109
J205720.68,G84.941-1.126,20 57 20.69,43 48 49.7,20160905,0.039521363,-1.10920521,0.11356592,2.230680173,0.286925052,-0.225583225,-0.535644091,0.057780094,,H,1.52,0.13,2.522646261
J205720.68,G84.941-1.126,20 57 20.69,43 48 49.7,20160905,0.039521363,1.200064709,0.044938216,1.351069911,0.123702266,-0.489549902,-0.70405567,0.100342028,,H,1.5,0.16,2.080555067
J205720.68,G84.941-1.126,20 57 20.69,43 48 49.7,20160905,0.039521363,3.425596208,0.059273958,2.993272406,0.129183396,-0.771372122,-2.457776522,0.10018772,,H,1.45,0.17,1.457100306
J205532.50,G84.951-0.691,20 55 32.50,44 06 10.2,20160905,0.044458281,-34.38885534,0.131691595,4.069759259,0.310113106,-0.200678958,-0.869366231,0.057369563,Y,,5.17,0.46,6.127964064
J205532.50,G84.951-0.691,20 55 32.50,44 06 10.2,20160905,0.044458281,2.070018886,0.20852854,3.845110635,0.491052097,-0.123173739,-0.504149307,0.055760728,,H,1.49,0.16,1.873592293
J205458.32,G84.984-0.529,20 54 58.33,44 13 58.3,20160905,0.044574782,-43.7428752,0.119971395,1.986054189,0.282513862,-0.152524416,-0.322450219,0.039724632,,,5.09,0.48,6.974162656
J205458.32,G84.984-0.529,20 54 58.33,44 13 58.3,20160905,0.044574782,-5.017781349,0.081983514,1.835276541,0.193058353,-0.2145852,-0.419211791,0.038189337,,H,1.51,0.09,3.10303698
J205458.32,G84.984-0.529,20 54 58.33,44 13 58.3,20160905,0.044574782,3.311956341,0.130501651,1.799003086,0.307310977,-0.133446673,-0.255547637,0.037807106,,H,1.46,0.17,1.489359238
J205738.84,G85.019-1.131,20 57 38.85,43 52 07.3,20160911,0.045928843,4.251295821,0.031997261,2.792718726,0.075348544,-0.887774757,-2.639138605,0.061663988,,H,1.4,0.16,
J205330.82,G85.021-0.157,20 53 30.83,44 30 02.6,20160909,0.045214292,-4.242983803,0.059252759,2.569422414,0.13953098,-0.356440511,-0.974888116,0.045847047,,H,1.51,0.09,2.989238428
J205119.23,G85.034+0.360,20 51 19.24,44 50 28.7,20160909,0.048463918,-1.391129679,0.056473502,2.714718718,0.132986265,-0.689163401,-1.991495149,0.084485865,,,1.5,0.09,2.552155364
J205759.68,G85.082-1.159,20 57 59.69,43 53 55.4,20160909,0.044240724,4.913370279,0.02600826,3.272147744,0.061245385,-0.928856211,-3.235292898,0.05244248,,H,1.37,0.14,
J205338.05,G85.098-0.121,20 53 38.05,44 34 57.4,20160909,0.047987558,-4.064277616,0.088746571,3.941470863,0.208984295,-0.32686118,-1.37136757,0.062972301,,,1.5,0.09,2.949728592
J205818.32,G85.112-1.207,20 58 18.32,43 53 23.4,20160909,0.044658419,5.203535459,0.058413581,4.22890662,0.137554847,-0.485670084,-2.186259242,0.061584077,,H,1.36,0.13,
J205821.45,G85.171-1.169,20 58 21.46,43 57 34.8,20160909,0.041185156,5.863775386,0.051037888,2.570562524,0.120186244,-0.391921033,-1.072405305,0.043422078,,H,1.34,0.11,
J205931.11,G85.481-1.176,20 59 31.11,44 11 21.0,20160819,0.043647151,4.385090837,0.086166943,1.566392148,0.202909674,-0.181012952,-0.301816069,0.03385996,,H,1.38,0.14,
J205708.00,G86.661+0.397,20 57 08.00,46 06 37.5,20160819,0.04367698,-9.757106829,0.091148059,2.082362752,0.214639423,-0.196730451,-0.43607399,0.038927587,,,3.48,0.8,3.405392043
J204222.51,G87.188+4.046,20 42 22.50,48 49 36.7,20170410,0.045732945,-6.489162584,0.054678858,0.941980616,0.128760159,-0.218832279,-0.219424723,0.025973771,,,1.58,0.29,2.914340065
J204237.54,G87.267+4.055,20 42 37.50,48 53 39.2,20170410,0.03743903,-6.827806259,0.084012114,2.009287939,0.21929017,-0.218548909,-0.467436941,0.041454328,,,1.58,0.29,2.945627307
J204237.54,G87.267+4.055,20 42 37.50,48 53 39.2,20170410,0.03743903,-4.61288095,0.094655982,1.009105511,0.224855173,-0.13834937,-0.148609295,0.031383181,,,1.57,0.29,2.644774429
J205944.11,G87.527+0.553,20 59 44.12,46 52 03.3,20160819,0.045252498,-46.71458234,0.100743559,2.02048113,0.237235315,-0.179306594,-0.385641063,0.039214554,,,4.86,0.48,6.843439457
J210004.51,G87.556+0.502,21 00 04.52,46 51 21.3,20160803,0.03989746,-46.16641951,0.131370621,3.804486584,0.309357262,-0.168879834,-0.683921191,0.048158838,,,4.86,0.48,6.788531798
J205030.57,G89.276+4.021,20 50 30.60,50 26 25.8,20160403,0.071309365,-4.442972609,0.092315107,1.774587964,0.217387638,-0.325353742,-0.614590082,0.065202692,,,1.62,0.08,2.303254318
J211225.67,G89.375-0.684,21 12 25.67,47 24 19.6,20160803,0.04364486,2.238779761,0.048470015,2.095846921,0.114139303,-0.391012633,-0.872333515,0.041141546,,,1.44,0.29,0.946881295
J213711.39,G89.643-6.625,21 37 11.40,43 20 38.2,20170220,0.039075706,12.66627537,0.07425768,2.121150707,0.174865222,-0.269132784,-0.607673559,0.043384928,,,0.16,0.82,
J210054.73,G89.728+2.215,21 00 54.70,49 37 04.5,20160605,0.039426554,-1.408646479,0.028611598,1.168048581,0.067375837,-0.676843242,-0.841552497,0.04203924,,,1.62,0.07,1.748090828
J211414.37,G89.773-0.728,21 14 14.38,47 39 47.5,20160803,0.042755224,-37.04575377,0.139023062,3.31452426,0.327377564,-0.162288027,-0.572584904,0.048978423,,,4.63,0.45,5.626353984
J212005.58,G89.930-1.961,21 20 05.58,46 54 55.9,20160803,0.03707771,1.452716375,0.029689551,1.241341885,0.070851813,-0.51142401,-0.675779063,0.033109805,,,1.37,0.36,1.101559556
J212005.58,G89.930-1.961,21 20 05.58,46 54 55.9,20160803,0.03707771,3.027523376,0.043147693,0.32881508,0.093588238,-0.185006507,-0.064754647,0.016961445,,,1.34,0.36,0.526799604
J210222.69,G90.210+2.324,21 02 22.70,50 03 08.3,20160605,0.044772264,-0.272382525,0.073083399,2.768286725,0.172099974,-0.340339432,-1.002895193,0.05399398,,,1.61,0.11,1.462399907
J210249.67,G90.353+2.354,21 02 49.70,50 10 41.9,20160609,0.034554046,-2.415971354,0.080041837,1.306122606,0.18060272,-0.217100828,-0.301840586,0.041761172,,,1.61,0.11,1.833363367
J210249.67,G90.353+2.354,21 02 49.70,50 10 41.9,20160609,0.034554046,-0.416046367,0.035821,1.745051308,0.088645936,-0.561684346,-1.043356513,0.045561091,,,1.61,0.11,1.47166188
J210242.41,G90.362+2.388,21 02 42.40,50 12 27.7,20160609,0.037415311,-0.347019664,0.036038524,2.123129052,0.084865088,-0.565540468,-1.278121939,0.044244305,,,1.61,0.11,1.456574699
J210254.12,G90.383+2.365,21 02 54.10,50 12 27.8,20160609,0.035785574,-2.280065695,0.085862955,1.18156357,0.188581551,-0.212929558,-0.267809054,0.048367971,,,1.61,0.11,1.806619496
J210254.12,G90.383+2.365,21 02 54.10,50 12 27.8,20160609,0.035785574,-0.348576607,0.063943226,1.914852314,0.157721105,-0.382397851,-0.779440445,0.055038643,,,1.61,0.11,1.454043114
J210303.86,G90.473+2.410,21 03 03.90,50 18 21.7,20160609,0.039559446,-2.193524914,0.070128743,1.248675631,0.143441858,-0.332853888,-0.442420743,0.081914857,,,1.61,0.11,1.779607979
J210303.86,G90.473+2.410,21 03 03.90,50 18 21.7,20160609,0.039559446,-0.406307216,0.121560752,2.153489614,0.254182425,-0.333005194,-0.763354024,0.089008487,,,1.61,0.11,1.45322299
J210300.18,G90.512+2.457,21 03 00.20,50 21 56.6,20160609,0.038024183,-2.273657012,0.047871511,0.626950529,0.1227019,-0.185353163,-0.123698799,0.025758455,,,1.61,0.11,1.787864602
J210300.18,G90.512+2.457,21 03 00.20,50 21 56.6,20160609,0.038024183,-0.281078456,0.090975249,2.371055274,0.238989448,-0.209422532,-0.528563652,0.043085368,,,1.61,0.11,1.422843057
J210356.37,G90.538+2.280,21 03 56.40,50 16 03.4,20160609,0.036099799,-2.134437751,0.051610582,2.500119592,0.121534849,-0.326656917,-0.869330372,0.036597136,,,1.61,0.11,1.760814585
J210117.00,G90.560+2.864,21 01 17.00,50 40 16.2,20170405,0.036807753,-9.644140732,0.080377432,1.84083153,0.189276281,-0.181468445,-0.355588226,0.031663031,,,1.62,0.1,2.799592098
J210117.00,G90.560+2.864,21 01 17.00,50 40 16.2,20170405,0.036807753,0.309083339,0.052487484,0.753421724,0.123599815,-0.177793051,-0.142588707,0.020257048,,,1.61,0.11,1.291924464
J210030.75,G91.130+3.523,21 00 30.80,51 31 58.8,20160605,0.032921106,-1.954764362,0.098993226,2.217923748,0.233113564,-0.152955021,-0.361112531,0.032869673,,,1.62,0.05,1.652110839
J205635.09,G91.304+4.470,20 56 35.10,52 16 55.4,20170323,0.045928832,-7.475304315,0.152657173,2.691694905,0.359483766,-0.149337853,-0.427885872,0.049487811,,,1.62,0.05,2.433748601
J205907.76,G91.628+4.235,20 59 07.80,52 22 31.0,20160605,0.035527062,-3.852283913,0.062140536,1.994096071,0.146331244,-0.23805487,-0.505307051,0.032112045,,,1.62,0.05,1.892457776
J205855.03,G91.710+4.348,20 58 55.00,52 30 39.4,20160605,0.046628051,-4.409252238,0.030035765,1.830460981,0.070729528,-0.696866639,-1.357820495,0.045436721,,,1.62,0.05,1.96458205
J210021.41,G91.756+4.098,21 00 21.40,52 22 57.0,20160610,0.044664942,-2.254099644,0.035994805,1.817784772,0.084762136,-0.584113586,-1.130243398,0.045640351,,,1.62,0.05,1.624130796
J210021.40,G91.810+4.144,21 00 21.40,52 27 09.6,20160605,0.034173269,-2.47229961,0.049127277,2.419085865,0.115687054,-0.371689589,-0.95711449,0.039638569,,,1.62,0.05,1.653697221
J210042.37,G91.830+4.092,21 00 42.40,52 26 00.7,20160605,0.034217265,-2.261147086,0.03497368,1.841577889,0.082357546,-0.446740984,-0.875745872,0.033916852,,,1.62,0.05,1.616278246
J210038.76,G91.849+4.120,21 00 38.80,52 27 57.4,20160605,0.035179555,-2.552968184,0.033298791,1.77543064,0.078413445,-0.61496727,-1.162218871,0.044453874,,,1.62,0.05,1.662065306
J210025.23,G91.855+4.171,21 00 25.20,52 30 16.9,20170323,0.04423172,-2.888671417,0.044369533,2.339039855,0.10448331,-0.521915453,-1.299481161,0.050270163,,,1.62,0.05,1.715319483
J205957.19,G91.868+4.276,20 59 57.20,52 34 59.5,20160605,0.043132581,-4.26054957,0.057309108,1.015303428,0.135955572,-0.21762703,-0.235201939,0.027194338,,,1.62,0.05,1.923011503
J205957.19,G91.868+4.276,20 59 57.20,52 34 59.5,20160605,0.043132581,-1.456338116,0.11637716,1.80109718,0.278228989,-0.142282243,-0.272784732,0.03613264,,,1.62,0.05,1.473557306
J210159.26,G91.996+3.977,21 01 59.30,52 28 56.1,20160605,0.030664582,-1.592355978,0.022993061,2.054436581,0.054145062,-0.748471281,-1.636816862,0.037359027,,,1.62,0.05,1.48210998
J210405.54,G92.266+3.788,21 04 05.50,52 33 34.7,20160609,0.034159116,-2.150264227,0.025254315,2.357958589,0.059469961,-0.773096345,-1.940447978,0.042383163,,,1.61,0.05,1.545422377
J210423.09,G92.276+3.737,21 04 23.10,52 31 56.6,20160609,0.033970054,-2.59645488,0.037931936,2.089200268,0.089323776,-0.488622579,-1.086640319,0.040234333,,,1.61,0.05,1.617525556
J210444.15,G92.281+3.670,21 04 44.20,52 29 29.6,20160609,0.032362692,-3.15554537,0.028605251,1.075477329,0.067360893,-0.437113162,-0.500411583,0.02714272,,,1.61,0.05,1.70546093
J210921.22,G92.670+3.072,21 09 21.20,52 22 35.8,20160609,0.040084716,-6.237431707,0.082069647,3.082656149,0.193261182,-0.286379574,-0.939721869,0.05102096,,H,1.62,0.05,2.099151205
J212006.15,G93.386+1.471,21 20 06.15,51 47 09.8,20160807,0.034913879,-6.661334522,0.070339247,1.158882159,0.165637924,-0.153041277,-0.188790471,0.023368964,,,1.6,0.04,2.069690382
J212821.90,G93.413-0.355,21 28 21.90,50 29 59.1,20160807,0.035230581,-46.99623857,0.135092246,1.150337932,0.31452843,-0.143527843,-0.175749382,0.043971136,,,4.25,0.45,6.044592807
J212821.90,G93.413-0.355,21 28 21.90,50 29 59.1,20160807,0.035230581,-45.66886,0.152602122,0.960372327,0.332130717,-0.115170835,-0.117737379,0.041978068,,,4.27,0.45,5.922681144
J214452.02,G93.530-4.260,21 44 52.00,47 40 31.2,20170220,0.044487856,3.842023001,0.077449884,3.042884398,0.182382363,-0.290982322,-0.942506315,0.048923953,,,,,
J214558.59,G93.625-4.439,21 45 58.60,47 36 01.1,20170220,0.109308913,3.540554616,0.080069881,1.543931838,0.188552047,-0.335906611,-0.552050597,0.058387601,,,,,
